frame,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
0,483.55206298828125,529.7591552734375,467.43731689453125,513.4168090820312,0.0,0.0,480.7944030761719,465.7740173339844,0.0,0.0,613.8345947265625,480.5728454589844,538.9491577148438,440.5501403808594,665.208984375,705.3697509765625,531.2234497070312,551.9357299804688,509.5767517089844,697.4585571289062,0.0,0.0,1042.1026611328125,366.8399963378906,1004.0506591796875,385.4900207519531,1238.2037353515625,531.862060546875,1240.1217041015625,528.0785522460938,1547.03759765625,450.2796936035156,1525.47412109375,434.9195251464844
1,490.0964660644531,522.2749633789062,472.6690368652344,505.1570739746094,0.0,0.0,482.7507019042969,459.4229736328125,0.0,0.0,612.2593383789062,477.6506652832031,542.43603515625,442.9778137207031,663.2289428710938,700.1849365234375,532.7239990234375,556.8822021484375,511.1702575683594,697.84130859375,461.75390625,647.9058227539062,1029.3035888671875,368.14447021484375,994.8785400390625,388.08929443359375,1228.37451171875,535.2706298828125,1234.819091796875,525.6127319335938,1547.69384765625,480.3719177246094,1528.5867919921875,450.599609375
2,511.1040344238281,506.3654479980469,492.1526184082031,489.59979248046875,0.0,0.0,496.689697265625,450.328125,0.0,0.0,617.31787109375,474.7773132324219,558.863525390625,444.4695739746094,659.5739135742188,691.5200805664062,544.5211181640625,551.2437744140625,507.6412353515625,700.643798828125,450.3811340332031,642.8135375976562,1032.7413330078125,370.30828857421875,1003.970947265625,392.3660888671875,1238.31298828125,526.7586669921875,1244.537109375,523.304931640625,1544.4830322265625,473.8565368652344,1515.5496826171875,451.87847900390625
3,500.0074768066406,509.50506591796875,482.4597473144531,494.4179992675781,0.0,0.0,489.5722961425781,455.38330078125,0.0,0.0,612.6817016601562,476.59552001953125,555.1654052734375,435.82061767578125,658.0369873046875,698.579833984375,545.7022705078125,544.08203125,502.9349060058594,704.70654296875,453.950439453125,647.7123413085938,1027.5396728515625,366.9737548828125,998.71826171875,383.44024658203125,1222.7545166015625,531.4281005859375,1227.40966796875,520.8618774414062,1530.5380859375,477.9460144042969,1504.5374755859375,452.3119812011719
4,507.04449462890625,513.836181640625,490.67718505859375,499.3067321777344,0.0,0.0,497.88128662109375,459.6845703125,0.0,0.0,614.7409057617188,478.083984375,556.9235229492188,440.9480895996094,659.2232666015625,697.3400268554688,548.8555297851562,554.872802734375,512.6649169921875,696.2959594726562,463.1450500488281,645.2813110351562,1015.0422973632812,371.9963684082031,987.6640014648438,390.72998046875,1220.83349609375,527.8893432617188,1225.49560546875,519.9073486328125,1533.943115234375,470.6647644042969,1515.1923828125,450.1327819824219
5,479.466552734375,519.6312866210938,464.6549377441406,503.6761169433594,0.0,0.0,478.9439697265625,462.04278564453125,0.0,0.0,600.5958862304688,483.22406005859375,548.2267456054688,439.97125244140625,651.2867431640625,702.2042846679688,544.2350463867188,544.578857421875,505.1701354980469,695.4706420898438,436.50091552734375,639.3250732421875,1014.5582885742188,367.53497314453125,991.2757568359375,383.42462158203125,1222.750244140625,536.5643920898438,1234.4849853515625,525.2096557617188,1545.16455078125,475.06036376953125,1526.1580810546875,454.15045166015625
6,454.2904357910156,531.616455078125,442.1811218261719,514.853271484375,0.0,0.0,463.8270263671875,468.4961242675781,0.0,0.0,592.67578125,484.532958984375,529.6452026367188,438.6251525878906,655.23583984375,699.662109375,535.65625,533.1871948242188,500.7195129394531,696.1635131835938,428.4459533691406,627.4808349609375,1004.4039916992188,368.23919677734375,972.8933715820312,382.1137390136719,1207.76611328125,541.6060180664062,1211.9613037109375,530.172607421875,1540.5904541015625,469.2448425292969,1515.67724609375,449.6344299316406
7,448.46881103515625,537.722900390625,432.45355224609375,518.5689697265625,0.0,0.0,448.7838134765625,467.0804748535156,0.0,0.0,582.126708984375,481.25164794921875,524.4624633789062,445.5137634277344,652.8106689453125,696.849853515625,532.3702392578125,542.4561767578125,495.0626220703125,688.207275390625,0.0,0.0,994.1679077148438,371.9349060058594,967.3780517578125,389.8572692871094,1198.1798095703125,543.3267211914062,1213.501708984375,534.5732421875,1535.8817138671875,470.6093444824219,1515.10986328125,446.4438171386719
8,465.89556884765625,527.221435546875,449.170166015625,513.5368041992188,0.0,0.0,456.4199523925781,465.8947448730469,0.0,0.0,585.7271118164062,481.5714111328125,514.8184204101562,413.435791015625,631.1919555664062,725.763671875,515.6951904296875,523.4317016601562,480.791015625,668.4509887695312,448.69134521484375,629.2549438476562,1007.4362182617188,375.31597900390625,971.1882934570312,379.0794372558594,1182.4078369140625,538.2215576171875,1183.9884033203125,514.1739501953125,1465.5706787109375,459.3131103515625,1444.049560546875,429.85760498046875
9,468.5499572753906,526.9205322265625,448.2045593261719,508.2308349609375,0.0,0.0,452.43182373046875,456.8746337890625,0.0,0.0,582.356201171875,474.13726806640625,504.0638427734375,430.2205810546875,627.435791015625,713.4099731445312,502.1199035644531,544.99365234375,480.3446350097656,663.466552734375,443.8040771484375,629.7313232421875,999.7532958984375,370.9321594238281,959.69970703125,385.6109924316406,1176.948486328125,538.066162109375,1185.8741455078125,525.2368774414062,1456.0653076171875,469.66583251953125,1434.7862548828125,439.47418212890625
10,463.5345153808594,526.1378173828125,444.072998046875,501.4496154785156,0.0,0.0,457.5711669921875,453.7353515625,0.0,0.0,589.7810668945312,469.2801208496094,503.3818359375,473.6565246582031,650.84130859375,669.0870971679688,500.4158935546875,573.5540771484375,499.76727294921875,679.6318359375,408.6094970703125,632.5792236328125,1002.4942016601562,360.0287780761719,955.841552734375,398.00299072265625,1229.0589599609375,521.2347412109375,1240.4912109375,535.8499755859375,1541.4810791015625,469.1006774902344,1517.4415283203125,451.1854248046875
11,439.7662353515625,513.3737182617188,420.9848327636719,493.3960266113281,0.0,0.0,436.011474609375,447.8624267578125,0.0,0.0,578.568359375,474.97314453125,491.16357421875,431.93829345703125,623.5872802734375,715.8390502929688,485.9982604980469,541.0192260742188,462.241455078125,668.3657836914062,435.4433898925781,631.283203125,1007.0040893554688,370.0115051269531,959.4122924804688,385.4677734375,1196.57958984375,527.7008056640625,1204.467529296875,516.4251098632812,1476.6121826171875,460.0748291015625,1454.994140625,428.6958923339844
12,472.5237121582031,505.74261474609375,448.51055908203125,484.90557861328125,0.0,0.0,447.2393493652344,437.3021240234375,0.0,0.0,581.6376342773438,467.04339599609375,499.7264099121094,433.32598876953125,619.5858154296875,706.0410766601562,493.2796325683594,547.5909423828125,455.3572082519531,668.2219848632812,444.3330993652344,633.39111328125,1022.6729736328125,369.49615478515625,980.0004272460938,391.07281494140625,1215.7979736328125,526.8433227539062,1225.5594482421875,522.5711059570312,1495.5499267578125,454.9259948730469,1469.1998291015625,426.9889831542969
13,473.8190002441406,493.1884765625,450.8152770996094,473.71746826171875,0.0,0.0,448.8236389160156,433.41192626953125,0.0,0.0,578.0227661132812,468.8895263671875,499.5409240722656,433.6031188964844,614.53125,705.5068359375,492.89990234375,544.86328125,448.10357666015625,671.7617797851562,432.6940002441406,637.9411010742188,1008.1506958007812,371.5343017578125,966.6905517578125,391.4901428222656,1196.366943359375,526.4854125976562,1206.76171875,521.1942138671875,1475.4112548828125,459.0667724609375,1448.1390380859375,431.0849304199219
14,472.278564453125,491.2276611328125,451.467041015625,472.5293273925781,0.0,0.0,452.88427734375,430.9420471191406,0.0,0.0,578.1226806640625,467.8568115234375,502.7807922363281,417.3260192871094,603.2376708984375,713.551025390625,495.49822998046875,525.2418212890625,435.58502197265625,678.5543823242188,426.6689758300781,631.8043212890625,1006.4404907226562,363.80657958984375,966.0018310546875,376.6563720703125,1184.001708984375,531.2545166015625,1195.106201171875,517.5591430664062,1472.41162109375,464.0992431640625,1443.855224609375,431.3353271484375
15,466.1937561035156,487.2591552734375,446.09307861328125,470.4339294433594,0.0,0.0,447.065185546875,429.9216613769531,0.0,0.0,568.0515747070312,466.75006103515625,511.0480041503906,401.22100830078125,590.7896728515625,718.5386352539062,507.89117431640625,505.2488708496094,422.4876708984375,684.2382202148438,421.718017578125,625.2003173828125,1002.7424926757812,358.7084045410156,972.9329223632812,365.2513732910156,1184.2706298828125,530.6783447265625,1194.0023193359375,509.874755859375,1487.5242919921875,456.6686096191406,1447.9183349609375,423.1632385253906
16,464.87164306640625,496.8761901855469,445.0641174316406,481.0417785644531,0.0,0.0,441.6138610839844,439.47467041015625,0.0,0.0,565.83544921875,470.6340026855469,477.63262939453125,414.781982421875,598.2117919921875,708.3999633789062,459.7945861816406,517.751953125,422.3892822265625,681.720947265625,393.75860595703125,638.6292724609375,996.885498046875,363.59521484375,949.240966796875,375.562255859375,1174.1829833984375,532.3906860351562,1169.8829345703125,519.7510986328125,1463.4869384765625,462.52471923828125,1430.115966796875,437.00958251953125
17,447.3790283203125,497.724365234375,0.0,0.0,0.0,0.0,431.5672302246094,445.0358581542969,0.0,0.0,553.187255859375,473.662109375,499.1258239746094,399.2107849121094,586.1749267578125,721.1115112304688,500.92047119140625,499.259521484375,416.3412170410156,694.52001953125,403.3651428222656,627.9505615234375,989.2406616210938,364.9154968261719,961.72265625,367.2497253417969,1157.4918212890625,539.8324584960938,1161.802734375,518.9010620117188,1462.7442626953125,442.3836364746094,1430.1197509765625,419.54937744140625
18,0.0,0.0,0.0,0.0,0.0,0.0,424.6291809082031,437.6475524902344,0.0,0.0,551.1721801757812,473.8015441894531,495.4997863769531,397.92803955078125,586.4378051757812,718.4002075195312,487.9486083984375,491.32080078125,410.90240478515625,690.1318969726562,0.0,0.0,977.9453125,366.6461181640625,951.0743408203125,366.9551696777344,1144.87890625,540.1429443359375,1155.9774169921875,511.02734375,1450.1964111328125,462.8480529785156,1421.4471435546875,424.1823425292969
19,444.6837158203125,475.3957214355469,424.8601989746094,461.32891845703125,0.0,0.0,424.17645263671875,427.8805847167969,0.0,0.0,549.29150390625,468.70709228515625,487.177001953125,408.683349609375,582.2257080078125,708.2959594726562,476.381103515625,510.7723388671875,409.2349548339844,684.18603515625,396.7471618652344,621.41162109375,979.1724243164062,367.7388916015625,947.2366333007812,376.3202819824219,1150.1343994140625,535.1832885742188,1157.4649658203125,518.9595336914062,1448.5543212890625,467.49371337890625,1420.02978515625,440.58428955078125
20,436.60888671875,481.59136962890625,416.6946716308594,469.04278564453125,0.0,0.0,417.99041748046875,433.5141296386719,0.0,0.0,539.677734375,467.1458435058594,503.4328308105469,398.33624267578125,578.4395141601562,707.7689208984375,505.4737548828125,493.58966064453125,412.91876220703125,682.0252075195312,407.80145263671875,605.7986450195312,968.716552734375,363.5030822753906,951.3563842773438,367.8102722167969,1151.9840087890625,534.058349609375,1160.7899169921875,513.8082275390625,1464.715576171875,461.99462890625,1422.932373046875,436.1207275390625
