frame,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
0,912.0665283203125,287.390625,961.4364624023438,260.0824890136719,899.1905517578125,254.4169464111328,1055.7532958984375,308.0273742675781,0.0,0.0,1137.89697265625,527.7626342773438,825.0136108398438,527.8255615234375,1181.9576416015625,817.5509033203125,772.0623779296875,820.3034057617188,1137.1505126953125,1059.92529296875,667.8464965820312,1033.98193359375,1055.5657958984375,1051.042236328125,835.1187744140625,1034.93212890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,906.9882202148438,286.78924560546875,956.4893188476562,258.3502197265625,893.45947265625,258.2717590332031,1050.54736328125,304.5218505859375,0.0,0.0,1136.20458984375,525.96337890625,831.0926513671875,527.7788696289062,1176.9720458984375,818.2554931640625,767.6934814453125,808.0065307617188,1121.43701171875,1055.586181640625,676.6318969726562,1033.1978759765625,1054.8363037109375,1026.1165771484375,851.2457885742188,1016.6766967773438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,905.788330078125,283.617431640625,955.3906860351562,255.46664428710938,890.56884765625,255.73406982421875,1048.9818115234375,302.7378845214844,0.0,0.0,1134.7425537109375,523.5432739257812,825.72021484375,524.838623046875,1174.56005859375,817.826904296875,767.7018432617188,807.3074340820312,1131.2764892578125,1060.8218994140625,685.8350830078125,1045.351806640625,1054.7969970703125,1026.879638671875,849.1106567382812,1018.135498046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,905.0986328125,279.9774169921875,954.7218017578125,253.1045379638672,890.218505859375,253.08486938476562,1047.6943359375,303.41192626953125,0.0,0.0,1133.5989990234375,524.2471923828125,824.6011962890625,523.913818359375,1175.337890625,818.7354125976562,767.4732055664062,804.8522338867188,1128.2476806640625,1058.3270263671875,694.7389526367188,1040.373779296875,1058.14208984375,1024.912841796875,851.5010375976562,1016.7067260742188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,903.974365234375,278.5423583984375,953.6470336914062,252.22915649414062,889.8550415039062,251.4638214111328,1046.1356201171875,303.1834411621094,0.0,0.0,1132.365234375,524.9536743164062,823.5304565429688,523.0856323242188,1174.194091796875,816.6110229492188,768.5872192382812,803.0482177734375,1132.7310791015625,1054.92041015625,700.5499877929688,1036.0098876953125,1054.91015625,1026.05712890625,848.7413330078125,1016.37158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,902.6058349609375,276.3497314453125,952.1761474609375,250.75653076171875,890.1317138671875,249.15005493164062,1044.7147216796875,301.7274169921875,0.0,0.0,1130.888671875,521.5262451171875,826.1239624023438,516.6725463867188,1174.3985595703125,813.8179931640625,773.4006958007812,794.7357788085938,1136.103271484375,1056.233642578125,703.99462890625,1026.1904296875,1055.9696044921875,1027.562744140625,849.3381958007812,1016.2198486328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,901.4130859375,275.1766662597656,950.9418334960938,249.59825134277344,888.895263671875,247.78614807128906,1043.576904296875,300.3993225097656,0.0,0.0,1130.750244140625,519.94189453125,826.5436401367188,514.4069213867188,1174.6600341796875,813.3699340820312,775.7987060546875,792.851806640625,1138.1751708984375,1058.5343017578125,704.5034790039062,1025.3045654296875,1058.2520751953125,1028.2889404296875,851.3533325195312,1016.3384399414062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,901.3670654296875,274.9775695800781,950.7250366210938,249.0592803955078,888.947998046875,247.8285369873047,1043.4561767578125,299.12054443359375,0.0,0.0,1131.138427734375,517.3369140625,828.1353149414062,513.7428588867188,1175.613037109375,813.1765747070312,775.3634033203125,794.3995971679688,1135.661865234375,1060.773193359375,698.4754638671875,1028.705078125,1058.26904296875,1026.4599609375,851.9052124023438,1015.0084228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,901.7705078125,275.07916259765625,950.6837768554688,247.7662353515625,888.8560180664062,247.16033935546875,1044.00927734375,294.932373046875,0.0,0.0,1132.1993408203125,514.5382080078125,829.7327270507812,512.4695434570312,1177.1695556640625,812.6193237304688,772.7766723632812,795.574462890625,1135.1678466796875,1064.2728271484375,688.5305786132812,1034.40087890625,1055.5411376953125,1030.06103515625,849.9854736328125,1018.7802124023438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,902.6206665039062,275.0719909667969,951.3646240234375,247.31900024414062,889.2044677734375,246.9335174560547,1044.5518798828125,293.6343688964844,0.0,0.0,1132.6092529296875,513.9774780273438,830.390869140625,511.6485900878906,1177.838623046875,807.0411987304688,774.202880859375,788.7376098632812,1128.2816162109375,1061.4390869140625,688.8187866210938,1027.783447265625,1051.056884765625,1029.236572265625,845.667724609375,1017.095947265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
