frame,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
0,648.9351806640625,262.03265380859375,652.6080322265625,252.48529052734375,632.7352905273438,252.65170288085938,0.0,0.0,600.9115600585938,267.20343017578125,678.2337646484375,316.58172607421875,587.666748046875,325.148681640625,732.1882934570312,258.1573486328125,559.82080078125,270.3533020019531,732.625244140625,175.07289123535156,560.7001953125,165.377685546875,731.6879272460938,515.5877685546875,661.5062255859375,527.9505615234375,830.033447265625,639.2598876953125,703.8768310546875,654.5113525390625,0.0,0.0,0.0,0.0
1,649.1309204101562,261.78802490234375,652.7232666015625,252.3524169921875,632.9006958007812,252.37863159179688,0.0,0.0,600.6679077148438,267.30859375,678.5338745117188,318.9703369140625,587.380126953125,325.841064453125,734.2506103515625,266.08111572265625,561.2827758789062,274.820556640625,734.4910888671875,178.78443908691406,562.435791015625,169.63636779785156,731.8270874023438,516.9821166992188,661.2963256835938,528.6203002929688,829.99609375,640.3668212890625,703.579833984375,655.1452026367188,0.0,0.0,0.0,0.0
2,649.1142578125,262.07171630859375,652.7976684570312,252.29403686523438,632.7981567382812,252.7664794921875,0.0,0.0,600.96923828125,267.82666015625,680.498779296875,319.01446533203125,587.0484008789062,326.7156677246094,736.9070434570312,267.46942138671875,559.304443359375,274.99554443359375,736.2567138671875,183.41070556640625,561.769775390625,168.65185546875,732.9663696289062,516.3627319335938,661.2939453125,528.5388793945312,829.2304077148438,639.075439453125,701.8040771484375,655.3428955078125,0.0,0.0,0.0,0.0
3,648.7138671875,262.1914367675781,652.6017456054688,252.2769775390625,632.6248779296875,252.60931396484375,0.0,0.0,601.1132202148438,267.02679443359375,680.2534790039062,318.6006164550781,587.1806640625,326.39141845703125,737.7964477539062,269.42608642578125,560.4888916015625,277.2646789550781,738.7503662109375,184.70632934570312,564.6572265625,168.0861358642578,733.1998901367188,516.9114990234375,661.7750244140625,529.2377319335938,828.632568359375,639.9085693359375,701.7289428710938,656.461669921875,0.0,0.0,0.0,0.0
4,649.1218872070312,263.0259094238281,652.8076171875,252.76068115234375,632.9367065429688,253.27023315429688,0.0,0.0,600.939697265625,268.1107482910156,681.6322631835938,321.6617736816406,586.1178588867188,330.1469421386719,743.9348754882812,273.2381591796875,560.178955078125,282.67474365234375,739.5887451171875,190.8502197265625,565.9332885742188,177.17247009277344,732.041748046875,518.0184326171875,659.734619140625,530.4412841796875,828.0165405273438,639.0845947265625,701.4189453125,656.68798828125,0.0,0.0,0.0,0.0
5,649.1632690429688,263.3585510253906,653.1221923828125,252.75387573242188,633.0285034179688,253.349365234375,0.0,0.0,601.4866943359375,267.55279541015625,683.4293212890625,321.4371337890625,585.90478515625,329.8243408203125,747.75732421875,273.9897155761719,559.4235229492188,283.395263671875,740.814208984375,193.4766845703125,569.6546630859375,180.7379150390625,731.4793701171875,516.4933471679688,658.3364868164062,528.8974609375,826.9788818359375,639.058349609375,701.1975708007812,657.6107177734375,0.0,0.0,0.0,0.0
6,651.5684814453125,262.7693786621094,655.518310546875,251.09002685546875,634.6635131835938,253.62066650390625,0.0,0.0,604.154296875,267.6304931640625,691.3338623046875,314.397705078125,590.8474731445312,327.2548828125,748.7476196289062,277.2618408203125,565.9402465820312,287.61114501953125,744.697021484375,191.49569702148438,577.923583984375,180.68490600585938,737.2755737304688,502.500244140625,663.6946411132812,518.0944213867188,832.5065307617188,626.8305053710938,719.9832763671875,655.5875244140625,0.0,0.0,0.0,0.0
7,651.3313598632812,263.01776123046875,654.8944091796875,251.3543701171875,634.3592529296875,254.03543090820312,0.0,0.0,603.9349365234375,268.4637451171875,691.6990356445312,315.4991455078125,590.8731689453125,327.25311279296875,749.4249877929688,282.3831481933594,564.8529052734375,288.6390686035156,743.8714599609375,197.24984741210938,578.5107421875,182.89114379882812,738.6619873046875,503.05133056640625,664.5780029296875,518.2960205078125,833.2239379882812,626.3722534179688,719.9425048828125,654.9794921875,0.0,0.0,0.0,0.0
8,650.4672241210938,261.7664489746094,653.5384521484375,250.16534423828125,633.4649047851562,253.01141357421875,0.0,0.0,604.1594848632812,269.0196533203125,690.46240234375,319.43157958984375,591.2979125976562,328.08172607421875,744.821044921875,296.0609130859375,561.1243896484375,293.89276123046875,741.17138671875,197.246337890625,573.8574829101562,178.27865600585938,739.0673828125,505.49163818359375,665.8292846679688,519.8096923828125,832.8603515625,626.866455078125,720.6635131835938,654.2788696289062,0.0,0.0,0.0,0.0
9,650.6793212890625,261.0284118652344,653.7103271484375,249.9327392578125,634.0281372070312,252.55941772460938,0.0,0.0,604.923583984375,269.6730651855469,691.516845703125,321.7513427734375,590.2247924804688,330.362060546875,746.6767578125,302.2772216796875,559.134765625,299.768798828125,737.720703125,204.20489501953125,573.5494384765625,182.62478637695312,740.2304077148438,506.22607421875,665.832763671875,520.5994262695312,832.9171752929688,626.661376953125,719.7548217773438,654.8636474609375,0.0,0.0,0.0,0.0
