frame,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
0,907.7239379882812,566.0015258789062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.7846069335938,500.6756286621094,978.7030029296875,521.9066772460938,948.8397216796875,596.1009521484375,949.5258178710938,632.5011596679688,866.4210205078125,565.5347900390625,901.0491943359375,603.6485595703125,1283.5887451171875,576.2013549804688,1259.1917724609375,598.3472290039062,1485.979248046875,745.9882202148438,1452.51025390625,761.9326782226562,1399.154541015625,989.9954833984375,1308.9586181640625,998.6277465820312
1,897.6242065429688,565.8389892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.6260375976562,501.9485778808594,975.2266845703125,522.403564453125,954.5314331054688,595.8682250976562,951.9290771484375,630.895751953125,873.0787353515625,565.1953735351562,900.0759887695312,604.7061767578125,1282.899169921875,574.5951538085938,1257.697265625,596.2236938476562,1486.5318603515625,745.475341796875,1450.9400634765625,760.5919189453125,1405.6358642578125,991.5362548828125,1309.7852783203125,998.2068481445312
2,901.2844848632812,581.5880126953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.7151489257812,507.9987487792969,970.1991577148438,530.56884765625,952.5703735351562,598.4454956054688,943.52197265625,639.3748779296875,874.6453857421875,578.4085693359375,899.3258666992188,626.4230346679688,1281.10107421875,573.447021484375,1252.030029296875,596.4964599609375,1488.7425537109375,743.7938842773438,1451.5294189453125,760.6294555664062,1406.0888671875,989.8202514648438,1310.5482177734375,997.8154907226562
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.3128051757812,510.0574951171875,978.3417358398438,529.522216796875,951.7493286132812,603.6499633789062,948.079345703125,637.4743041992188,879.029541015625,584.6737060546875,902.1842651367188,629.0497436523438,1277.9976806640625,574.8810424804688,1256.06640625,596.6041870117188,1485.910888671875,743.4908447265625,1451.5821533203125,758.30126953125,1407.169921875,990.6442260742188,1310.3934326171875,997.224609375
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.9490356445312,519.9179077148438,974.7718505859375,547.0223999023438,956.8011474609375,600.3145141601562,939.749267578125,652.3766479492188,875.31396484375,599.492431640625,902.1092529296875,662.945556640625,1284.540771484375,572.26171875,1248.806396484375,597.966064453125,1496.075439453125,741.2468872070312,1447.6934814453125,759.7205810546875,1417.840576171875,987.7890625,1310.8912353515625,995.14013671875
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.6849365234375,523.6813354492188,1001.5997314453125,548.3087158203125,955.6549072265625,594.8410034179688,942.8983764648438,639.5026245117188,873.5572509765625,596.1884765625,893.5676879882812,650.6292114257812,1275.9527587890625,571.5437622070312,1253.9517822265625,595.7941284179688,1486.243408203125,740.1605224609375,1449.708740234375,756.9343872070312,1405.3450927734375,983.5733642578125,1305.8646240234375,992.2110595703125
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.2816772460938,519.108642578125,984.9708862304688,547.619873046875,954.6226196289062,588.3305053710938,941.3823852539062,641.057373046875,875.03466796875,592.2819213867188,896.1370239257812,645.5565795898438,1276.2486572265625,567.4541015625,1250.9468994140625,593.1392822265625,1488.4962158203125,738.6597290039062,1449.5877685546875,757.8929443359375,1409.49609375,986.9237060546875,1307.2896728515625,997.0222778320312
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.845947265625,521.627197265625,991.461181640625,545.3616943359375,954.7679443359375,595.029541015625,943.7997436523438,639.4808349609375,875.4447021484375,600.1434326171875,898.2782592773438,655.7149658203125,1273.5989990234375,571.3599853515625,1251.157470703125,595.1489868164062,1484.7998046875,739.7605590820312,1449.03515625,756.6209106445312,1404.823974609375,985.5842895507812,1306.8880615234375,994.2343139648438
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.1109008789062,513.1029052734375,996.7981567382812,532.0009155273438,950.6299438476562,594.3018798828125,951.0410766601562,626.1339111328125,877.2789916992188,579.8538208007812,895.683837890625,626.7755126953125,1265.030029296875,576.0467529296875,1256.2142333984375,597.0499877929688,1477.5633544921875,739.8674926757812,1453.0909423828125,754.3284301757812,1400.637939453125,985.8218994140625,1305.0955810546875,993.4791870117188
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.2105712890625,508.3671875,1019.2739868164062,520.3246459960938,950.2665405273438,603.7072143554688,964.7095336914062,614.476806640625,879.7928466796875,593.3165283203125,888.5760498046875,616.6200561523438,1255.78076171875,582.996826171875,1268.48291015625,601.0470581054688,1472.438232421875,739.781982421875,1461.339111328125,751.081787109375,1399.93505859375,985.2594604492188,1304.2989501953125,992.8458862304688
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.5846557617188,511.74334716796875,1009.285400390625,525.8543701171875,953.6404418945312,600.9000244140625,958.760986328125,618.0890502929688,880.8081665039062,587.5990600585938,888.1521606445312,614.0610961914062,1259.7327880859375,581.255859375,1263.3438720703125,600.1898803710938,1475.3780517578125,739.7044067382812,1459.285400390625,751.38525390625,1399.300048828125,986.1881713867188,1305.788818359375,992.618408203125
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.2123413085938,510.4528503417969,1016.4357299804688,523.7276000976562,960.7584228515625,603.4293823242188,965.36279296875,617.5531005859375,886.48193359375,605.5565185546875,891.1437377929688,628.774169921875,1262.4990234375,580.1363525390625,1268.3665771484375,598.7202758789062,1477.69189453125,739.2513427734375,1458.8427734375,750.9869384765625,1405.8341064453125,985.4264526367188,1303.7940673828125,992.787841796875
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.7686767578125,506.4981994628906,996.3660278320312,526.51953125,954.19140625,596.3510131835938,954.1166381835938,629.74365234375,876.2003784179688,579.4302978515625,903.6912231445312,617.44482421875,1270.77490234375,580.6338500976562,1258.7427978515625,603.1719360351562,1485.7020263671875,740.1015625,1455.6859130859375,755.515380859375,1402.57666015625,987.2714233398438,1307.078857421875,996.4161987304688
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.4605712890625,489.86572265625,1038.4639892578125,499.5910949707031,947.3721313476562,606.069580078125,978.76416015625,615.3963012695312,894.0548095703125,570.9312133789062,915.4066772460938,588.8707885742188,1261.4571533203125,592.5410766601562,1280.9736328125,610.994384765625,1481.353759765625,741.99853515625,1467.00927734375,750.8049926757812,1397.7637939453125,988.4805908203125,1306.312255859375,997.7637329101562
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.2290649414062,492.0760803222656,1071.3072509765625,501.42352294921875,949.2634887695312,624.3643188476562,986.1807861328125,620.2313232421875,899.1976928710938,613.4811401367188,907.8121948242188,612.8167114257812,1252.9239501953125,600.852294921875,1292.53466796875,620.0242309570312,1484.373779296875,738.8417358398438,1472.95849609375,748.2097778320312,1413.39794921875,983.6599731445312,1301.5035400390625,992.787841796875
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.748046875,483.93878173828125,1087.4517822265625,492.8319396972656,959.5327758789062,630.322265625,1003.20263671875,625.1026611328125,913.0658569335938,619.4108276367188,927.6229248046875,617.8525390625,1256.8458251953125,603.45068359375,1297.4862060546875,622.3486328125,1491.622314453125,738.1278076171875,1473.9554443359375,745.6907958984375,1421.4388427734375,987.8749389648438,1299.673095703125,994.1885375976562
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.01953125,527.7756958007812,1004.80029296875,556.4974975585938,967.94091796875,599.8919067382812,953.8634033203125,659.94970703125,878.4957885742188,591.6254272460938,922.0594482421875,653.9593505859375,1283.675537109375,574.346923828125,1248.02734375,602.2647094726562,1505.4185791015625,740.09765625,1454.6004638671875,755.8812255859375,1412.783203125,982.1812133789062,1313.526611328125,987.9314575195312
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.118896484375,524.4393920898438,1012.1709594726562,562.6126098632812,972.2918701171875,575.3812255859375,943.1385498046875,643.9430541992188,886.2506103515625,584.1385498046875,909.0593872070312,635.64892578125,1276.7879638671875,575.9954223632812,1251.6016845703125,608.6080322265625,1502.5404052734375,735.8851318359375,1453.0914306640625,761.3075561523438,1413.515380859375,976.7664184570312,1305.5125732421875,993.403564453125
18,979.4557495117188,658.3300170898438,967.1678466796875,637.857421875,952.1630859375,644.4765625,0.0,0.0,0.0,0.0,1017.4346923828125,577.6739501953125,1004.1258544921875,615.3756103515625,956.8438720703125,634.7002563476562,949.320556640625,705.091552734375,877.9180908203125,615.629150390625,929.7297973632812,667.9671020507812,1277.74560546875,587.398681640625,1253.26611328125,618.439208984375,1468.039306640625,728.84619140625,1447.3377685546875,751.752685546875,1374.8968505859375,980.677734375,1331.9248046875,992.4999389648438
19,981.5028686523438,655.1553344726562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.390869140625,559.3833618164062,983.2677612304688,597.3941040039062,966.9424438476562,645.2495727539062,911.21337890625,708.3583374023438,900.4037475585938,648.3733520507812,898.3262939453125,662.8817138671875,1287.4237060546875,589.6219482421875,1240.686279296875,623.4686889648438,1484.4705810546875,729.662841796875,1443.876708984375,758.6672973632812,1370.268798828125,972.602294921875,1327.42431640625,994.5161743164062
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.9566650390625,567.8911743164062,1000.4363403320312,594.9580078125,0.0,0.0,915.3402709960938,720.6450805664062,0.0,0.0,913.2522583007812,700.9685668945312,1296.3548583984375,564.9793090820312,1226.7550048828125,593.734375,1476.3819580078125,723.2650756835938,1425.3131103515625,738.9488525390625,1367.967041015625,967.8820190429688,1347.5634765625,971.3820190429688
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.3541259765625,535.1424560546875,994.4049682617188,572.8341064453125,964.8697509765625,621.3359375,910.8251953125,697.2593994140625,906.5158081054688,641.1895141601562,916.0442504882812,695.9735107421875,1290.7860107421875,576.4490966796875,1235.895263671875,611.7800903320312,1485.3914794921875,742.16455078125,1419.6171875,774.3204345703125,1378.11767578125,970.4976196289062,1318.0960693359375,1002.673095703125
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.07421875,565.896484375,0.0,0.0,912.6183471679688,626.8172607421875,1046.1307373046875,692.9500122070312,892.2605590820312,690.0756225585938,1256.8541259765625,546.0055541992188,1181.0152587890625,584.76171875,1467.0941162109375,725.1806030273438,1400.712890625,756.9507446289062,1354.29052734375,974.8163452148438,1302.99072265625,986.6925659179688
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.7318115234375,559.2114868164062,1026.2237548828125,555.7701416015625,1002.4407348632812,648.0529174804688,958.2288818359375,662.2423706054688,975.0520629882812,677.455078125,963.94775390625,678.6402587890625,1251.861572265625,571.0452270507812,1221.5989990234375,587.5316162109375,1480.449951171875,740.1719970703125,1445.2166748046875,744.9347534179688,1356.4515380859375,979.7613525390625,1324.9903564453125,991.8885498046875
